Date,Open,High,Low,Close,Volume
2015-07-27,39.834142968623475,39.89483904904884,39.2358516154213,39.32255935668945,39701400
2015-07-28,39.52199558732483,39.574018912264165,38.83699314232314,39.31389236450195,34328900
2015-07-29,39.36592024646225,40.562503065681376,39.24452476647795,40.137630462646484,40945900
2015-07-30,40.11161328200961,41.1000994327253,39.8254750784594,40.64921188354492,39777900
2015-07-31,41.00472101766262,41.07408655539145,40.319718553764154,40.49313735961914,31201500
2015-08-03,40.735923892951625,40.75326610523821,40.27636684426786,40.58852005004883,24125900
2015-08-04,40.53648281628967,41.36888894230849,40.47578674299796,41.22148513793945,33403900
2015-08-05,41.60301028102234,41.975859536706956,41.22149157395158,41.25617599487305,26959700
2015-08-06,41.36889607537815,41.420922707608035,40.1723133032872,40.42376708984375,27368000
2015-08-07,40.22433307280786,40.56249788319393,40.1116103667831,40.52781677246094,19163000
2015-08-10,40.70991041932824,41.178140207192826,40.614529909834864,41.039405822753906,23079900
2015-08-11,40.59717951102881,40.70122945145195,39.79945778830485,40.24167251586914,29237400
2015-08-12,40.050914288390125,40.666551138457486,39.63471119040048,40.52781677246094,30181400
2015-08-13,40.80529515307281,40.83997627200633,40.311053650613694,40.5191535949707,22627200
2015-08-14,40.345727892040195,40.83996931024879,40.33705844070689,40.75326156616211,21473400
2015-08-17,40.58852395166088,41.1434615674204,40.380420691906515,41.030738830566406,21099700
2015-08-18,40.88235575512134,41.39731297235229,40.760163081456476,41.25766372680664,23574100
2015-08-19,40.829974488088126,41.091819662719494,40.411026869977526,40.68159866333008,31485500
2015-08-20,40.21028741829168,40.55941215087015,39.85243606567383,39.85243606567383,36238200
2015-08-21,39.53822427493983,39.69533007086609,37.591861724853516,37.591861724853516,70053100
2015-08-24,35.30511165089198,37.260201222870414,34.66796171621591,36.378665924072266,88753700
2015-08-25,37.15546381176705,37.74024733620928,35.25274069620997,35.322566986083984,70616600
2015-08-26,36.666689835705526,37.39112261167044,35.8375242837467,37.27765655517578,63408000
2015-08-27,37.731508423532965,38.35993156513794,37.46966655769754,38.31629180908203,50943200
2015-08-28,37.87989601038013,38.53450248524038,37.871166059528264,38.34248352050781,28246700
2015-08-31,38.01953990951363,38.34247812608347,37.61804546433195,37.98462677001953,34441700
2015-09-01,36.806336162909815,37.1729174972771,36.361205252785794,36.5008544921875,49688900
2015-09-02,36.97216235048651,37.86242726971773,36.553214740759984,37.844970703125,37671500
2015-09-03,37.888614008350004,38.3861145496535,37.775147979605364,37.967166900634766,28285200
2015-09-04,37.364931008549426,37.56567655286095,36.83251732039712,37.19036865234375,37138800
2015-09-08,37.79260664364758,38.40357324757725,37.70532712715769,38.30756378173828,32469800
2015-09-09,38.58686287938641,38.75269862480869,37.45221249841908,37.591861724853516,33469500
2015-09-10,37.63549535993198,38.22027868950391,37.31255720063086,37.78387451171875,31366600
2015-09-11,37.65296719562496,38.04573178080553,37.47840478782237,37.94972229003906,27132500
2015-09-14,37.906083963865235,37.914810586312214,37.4085832468595,37.56568908691406,23656000
2015-09-15,37.69659279277213,38.65668400997953,37.60058666760116,38.386112213134766,28882200
2015-09-16,38.37738785138009,38.73523917560823,38.26392182286875,38.66541290283203,23372200
2015-09-17,38.656693538448295,39.2763868428893,38.47340453226162,38.62178039550781,32768200
2015-09-18,37.96717886376942,38.39485659641071,37.81880298131287,37.94972229003906,63143700
2015-09-21,38.071917876869186,38.81380733417012,38.054461301809035,38.499595642089844,26177200
2015-09-22,37.862431021200656,38.44721107724976,37.80133469682239,38.31629180908203,28085900
2015-09-23,38.34247361543384,38.551945768755445,37.97589235287127,38.290103912353516,17145200
2015-09-24,37.92352873876204,38.51703876552587,37.766422947589255,38.32501983642578,27905600
2015-09-25,38.82252516453205,39.040727309114295,38.19410192269505,38.3512077331543,29384600
2015-09-28,38.25519182280664,38.48212053027507,37.7140482451133,37.78387451171875,27613800
2015-09-29,37.85370241003486,38.028264769927475,37.57440396600671,37.914798736572266,32763600
2015-09-30,38.29884354134429,38.66542156706307,38.10682457768168,38.63050842285156,34958900
2015-10-01,39.058182042379144,39.058182042379144,38.18537350511927,38.93598937988281,28657900
2015-10-02,38.63922600259613,39.77387619018555,38.33374108280308,39.77387619018555,41839000
2015-10-05,39.930982429732225,40.925983426408884,39.887342677676166,40.69905471801758,34369300
2015-10-06,40.43721313116061,41.1790989092906,40.341203678332086,40.80379104614258,27017200
2015-10-07,41.1092807071132,41.32748284107771,40.10555288857667,40.84743881225586,27711500
2015-10-08,40.637965364262996,41.47586073354671,40.58559565512018,41.414764404296875,33772700
2015-10-09,41.41475498919642,41.493307870302566,40.95216432068267,41.11800003051758,28600600
2015-10-12,41.00454660272474,41.08309950793974,40.58559888474485,41.022003173828125,19769100
2015-10-13,40.63795461391689,41.135455065914314,40.63795461391689,40.92597961425781,19987800
2015-10-14,40.71651548140119,41.10927661988737,40.61177607027153,40.742698669433594,24697800
2015-10-15,41.030731201171875,41.04818777287368,40.611783468830374,41.030731201171875,27189400
2015-10-16,41.03945069449854,41.493311454595265,40.93471462047614,41.467124938964844,26450300
2015-10-19,41.38857470023298,41.79006911376685,41.03945332131219,41.56313705444336,29387600
2015-10-20,41.40602909584164,41.72897059950963,41.03945116778582,41.69405746459961,30802200
2015-10-21,41.824979732049144,41.88607938728256,41.118007011562945,41.19655990600586,25144300
2015-10-22,41.484585752719546,42.72397551860171,41.10055122232654,41.920989990234375,56637100
2015-10-23,45.64787760261275,47.19274883456701,45.60423784951794,46.14537811279297,135227100
2015-10-26,45.848633152696685,47.41096129330478,45.822449961016254,47.3498649597168,64633300
2015-10-27,47.12292534418249,47.45459012742237,46.76507404579232,46.861080169677734,50999900
2015-10-28,46.730173632852555,47.11420822143555,46.136663513542096,47.11420822143555,47000800
2015-10-29,46.73016486823525,46.98328011595281,46.45086643265036,46.57305908203125,30202100
2015-10-30,46.53814732416296,47.12293073002758,45.927180729655184,45.944637298583984,46619800
2015-11-02,46.12792845269459,46.573062657613825,45.927182894799735,46.468326568603516,30285000
2015-11-03,46.197764638962504,47.47206453861644,46.17158144346992,47.26259231567383,36596900
2015-11-04,47.288762628538294,47.899729216430266,47.18402654559968,47.48078155517578,37087800
2015-11-05,47.55933496484686,47.74262394434955,47.131657349840495,47.46332550048828,31468500
2015-11-06,47.21020968731606,47.98700868321836,47.096743655369636,47.93463897705078,32851200
2015-11-09,47.61169984387907,47.89099827895133,46.74762135084303,47.271305084228516,32513100
2015-11-10,47.19275343115538,47.24512313766982,46.49450732512989,46.7039794921875,55283700
2015-11-11,46.86981926549595,47.30622353551081,46.66034375090866,46.82617950439453,36516300
2015-11-12,46.6777923673876,47.114196563039506,46.42467713482955,46.538143157958984,35361100
2015-11-13,46.31994338599893,46.51196230716756,45.84862603194865,46.119197845458984,36848200
2015-11-16,46.328679135496074,47.035651925588745,46.12793024032122,46.93091583251953,32165200
2015-11-17,46.720024249198275,47.036353717405305,46.438843244556914,46.544288635253906,31551300
2015-11-18,46.57065648356166,47.431773880458564,46.55308224869325,47.317543029785156,29710000
2015-11-19,47.44056278204134,48.02928456773411,47.2560349914735,47.39662551879883,28149200
2015-11-20,47.66901374269539,47.71294764718504,46.80789647731846,47.61629104614258,37147600
2015-11-23,47.66901374269539,47.85353815271715,47.22966799391479,47.61629104614258,28235900
2015-11-24,47.379047963990345,47.835967983766444,47.08029604730763,47.66901779174805,24600000
2015-11-25,47.52841882514267,47.65143508707103,47.17694091796875,47.17694091796875,21005100
2015-11-27,47.27360561409359,47.51964153206966,47.264820173281954,47.38783645629883,9009100
2015-11-30,47.92384290027991,48.29289178053415,47.44934860971652,47.75688934326172,56241400
2015-12-01,47.80960570449527,48.53013248628715,47.71294910050867,48.52134704589844,39952800
2015-12-02,48.60921458684675,49.17157662297276,48.38075626664885,48.51255798339844,47274900
2015-12-03,48.75859295139923,49.00462549949199,47.38783300072081,47.62508010864258,38627800
2015-12-04,47.55477754803744,49.408816935173796,47.53720331783453,49.12763595581055,43963700
2015-12-07,49.02220924208973,49.180374011388224,48.582863405581186,49.0397834777832,30709800
2015-12-08,48.741016722247466,49.29458993277688,48.319245220535656,49.02219772338867,32878000
2015-12-09,48.653148291817786,49.09249404972244,47.897473051911035,48.31045913696289,36373200
2015-12-10,48.67071531264169,48.90796238898945,48.33681164756613,48.56527328491211,31775800
2015-12-11,48.07320349458343,48.41589258862609,47.45811887227894,47.50205612182617,39549500
2015-12-14,47.73930430246525,48.512550303761,47.168153564471666,48.45104217529297,46768900
2015-12-15,48.90797772464567,49.11886519817263,48.40712374595466,48.503780364990234,39843000
2015-12-16,48.802529040055525,49.42639923031875,48.1171473580744,49.32095718383789,37503300
2015-12-17,49.52306690635801,49.90090462197832,48.79375115464435,48.94313049316406,41280900
2015-12-18,49.00461759599571,49.206716206754756,47.4756931532887,47.56356430053711,84684200
2015-12-21,48.222591437241526,48.635574171302586,47.65144060987296,48.17865753173828,37246300
2015-12-22,48.31924441904268,48.74980135342372,47.88868413271977,48.63557052612305,28322200
2015-12-23,48.94311524429517,49.10127997606459,48.71465358643183,49.04855728149414,27279800
2015-12-24,49.08371686699816,49.171584692584645,48.70587918347941,48.91676330566406,9558500
2015-12-28,48.63557149822452,49.16278839111328,48.310456593038715,49.16278839111328,22458300
2015-12-29,49.46154033468014,49.95360537964742,49.259441712362616,49.689998626708984,27731400
2015-12-30,49.619716500683666,49.89210875570077,49.461551742054546,49.4791259765625,21704500
2015-12-31,49.241862351994016,49.37366403876155,48.69707132047582,48.749794006347656,27334100
2016-01-04,47.73051507308849,48.152286529541016,46.91333182872998,48.152286529541016,53778000
2016-01-05,48.26651385308588,48.67071105060555,47.923824779017416,48.37195587158203,34079700
2016-01-06,47.730529462381575,47.80082640228682,47.133018880957295,47.493282318115234,39518900
2016-01-07,46.30704408467203,47.00121119458946,45.75346748481895,45.84133529663086,56564900
2016-01-08,46.017082528312265,46.81669182625363,45.823772637255104,45.981937408447266,48754000
2016-01-11,46.14009082331531,46.4388460779677,45.21746538604657,45.95556640625,36943800
2016-01-12,46.35976036313872,46.65851559624819,45.74467901727386,46.37733459472656,36095500
2016-01-13,47.27359104589755,47.510838098007774,45.076862806293185,45.37561798095703,66883600
2016-01-14,45.69196064950553,46.93970104292513,45.31412301444078,46.66730880737305,52381900
2016-01-15,45.08566635963165,45.66560267070959,44.23333445094803,44.80448532104492,71820700
2016-01-19,45.235045709503254,45.410784709774205,43.987305176270496,44.42665100097656,43564500
2016-01-20,43.91700089426829,45.14717033858857,43.143751433497194,44.62874221801758,63273000
2016-01-21,44.81326610861353,45.32290878309465,44.198181393597096,44.356346130371094,40191200
2016-01-22,45.173520417795004,45.981918171458524,45.04171537962922,45.94676971435547,37555800
2016-01-25,45.63922891095044,46.26310233604506,45.384410959116884,45.50742721557617,34707700
2016-01-26,45.50743493019188,46.078582410853606,45.296547489124265,45.84133529663086,28900800
2016-01-27,45.70073635326777,45.867689857620974,44.83083378025235,45.00657272338867,36775200
2016-01-28,45.56893953537549,45.876480204812246,45.03293720983553,45.74467849731445,62513800
2016-01-29,48.09077887345647,48.407108306884766,47.44933456764537,48.407108306884766,83611700
2016-02-01,48.22257948986223,48.407103858424314,47.888675857267984,48.07320022583008,44208500
2016-02-02,47.59872340839927,47.677805788213725,46.26311509677688,46.570655822753906,56313800
2016-02-03,46.790323950148284,46.91334022797877,45.041726331429025,45.832550048828125,57559800
2016-02-04,45.77983483704884,46.40370847255326,45.138390317788435,45.69196701049805,46987100
2016-02-05,45.63923061700235,45.69195330828785,43.54794747513644,44.07516098022461,62009000
2016-02-08,43.5391654194928,43.55673965264005,42.34414438101779,43.4161491394043,59290500
