Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2017-05-23,11.630000114440918,11.739999771118164,10.3100004196167,10.8100004196167,1054600.0,25,0.91,2398.42,0.902,2389.101333333333,43.48506274862591,0.08835098385739748,11.96036313578715,11.324285643441337,0.28646434847267244
2017-05-24,11.069999694824219,11.59000015258789,10.829999923706055,10.90999984741211,721800.0,26,0.91,2404.39,0.902,2390.1093333333333,45.73986874333647,0.05737682246015119,11.833870958917274,11.21714278629848,0.2801614084957479
2017-05-25,11.050000190734863,11.079999923706055,10.579999923706055,10.649999618530273,437700.0,27,0.91,2415.07,0.902,2390.9913333333334,41.14356472942469,0.011714691170194413,11.850214883650281,11.092856952122279,0.31430937848046125
2017-05-26,10.729999542236328,10.878000259399414,10.489999771118164,10.729999542236328,612000.0,28,0.91,2415.82,0.902,2391.937,43.04019573790745,-0.01781222337581312,11.858232255467154,10.997142655508858,0.30712174805011655
2017-05-27,10.729999542236328,10.878000259399414,10.489999771118164,10.729999542236328,612000.0,29,0.91,2415.82,0.902,2392.838666666667,43.04019573790745,-0.04074285758279039,11.86533511508533,10.901428358895439,0.261688661400286
2017-05-28,10.729999542236328,10.878000259399414,10.489999771118164,10.729999542236328,612000.0,30,0.91,2415.82,0.9046666666666668,2393.8926666666666,43.04019573790745,-0.05824414811437961,11.868874715568174,10.805714062282018,0.14581477134061804
2017-05-29,10.729999542236328,10.878000259399414,10.489999771118164,10.729999542236328,612000.0,31,0.91,2415.82,0.9073333333333333,2394.946666666667,43.04019573790745,-0.07129223444978905,11.853205324542241,10.755714007786342,0.08223097740341698
2017-05-30,10.789999961853027,10.875,10.0,10.180000305175781,651300.0,32,0.91,2412.91,0.91,2395.9036666666666,33.159139144661054,-0.12457723001142718,11.92333591373571,10.66571399143764,0.22817056271318287
2017-05-31,10.180000305175781,10.4350004196167,9.390000343322754,10.050000190734863,927600.0,33,0.83,2411.8,0.9073333333333334,2396.686,31.328371215108007,-0.1752754296232517,11.998805529144118,10.542856897626605,0.29612544655430556
2017-06-01,10.039999961853027,10.300000190734863,9.029999732971191,9.329999923706055,745000.0,34,0.91,2430.06,0.9073333333333334,2397.9823333333334,23.567410008920405,-0.27043471922885054,12.15465087783674,10.354285512651716,0.5380164164948176
2017-06-02,9.329999923706055,9.600000381469727,9.260000228881836,9.529999732971191,652700.0,35,0.91,2439.07,0.9073333333333334,2399.6803333333332,28.8408053146444,-0.3259534403262876,12.202097398317346,10.182856968470983,0.5872736132253978
2017-06-03,9.329999923706055,9.600000381469727,9.260000228881836,9.529999732971191,652700.0,36,0.91,2439.07,0.9073333333333334,2401.332,28.8408053146444,-0.3657364447151483,12.213455947857367,10.011428424290248,0.5759752793224232
2017-06-04,9.329999923706055,9.600000381469727,9.260000228881836,9.529999732971191,652700.0,37,0.91,2439.07,0.9073333333333334,2402.6580000000004,28.8408053146444,-0.3927375285558199,12.170616779522792,9.839999880109515,0.50003334010555
2017-06-05,9.569999694824219,9.720000267028809,8.845000267028809,9.0,630300.0,38,0.91,2436.1,0.9073333333333334,2403.885,23.479196727453,-0.45169576349928064,12.117049408798522,9.592857088361468,0.4054099839893968
2017-06-06,9.239999771118164,9.8100004196167,9.0600004196167,9.529999732971191,1470000.0,39,0.91,2429.33,0.9073333333333334,2404.8863333333334,36.243494126268196,-0.4504614017678321,11.982316818360625,9.499999863760811,0.3122499457329921
2017-06-07,10.9399995803833,12.829999923706055,10.5,12.65999984741211,6085100.0,40,0.91,2433.14,0.9073333333333334,2406.0116666666668,69.06362114894873,-0.19467422715938376,12.262830739445086,9.872856957571846,1.244651411830484
2017-06-08,13.119999885559082,14.5,12.859999656677246,13.199999809265137,3613400.0,41,0.91,2433.79,0.9073333333333334,2407.2406666666666,71.76416051905716,0.05102425961510626,12.680803777515468,10.425714084080287,1.7287072049110237
2017-06-09,13.319999694824219,13.699999809265137,12.979999542236328,13.300000190734863,760600.0,42,0.91,2431.77,0.9073333333333334,2408.312,72.2473069533816,0.2509188394033579,13.066965671199654,10.964285578046526,1.9731266747306269
2017-06-10,13.319999694824219,13.699999809265137,12.979999542236328,13.300000190734863,760600.0,43,0.91,2431.77,0.9073333333333334,2409.5563333333334,72.2473069533816,0.4046719279622071,13.407597809994071,11.502857072012764,2.030079856185975
2017-06-11,13.319999694824219,13.699999809265137,12.979999542236328,13.300000190734863,760600.0,44,0.91,2431.77,0.9073333333333334,2410.9186666666665,72.2473069533816,0.5205221035799692,13.738645018494715,12.041428565979004,1.9163545194422844
2017-06-12,13.529999732971191,14.079999923706055,12.130000114440918,14.0,1351000.0,45,0.91,2429.39,0.9073333333333334,2412.201666666667,75.85880333131186,0.6611964754887687,14.203621920414527,12.755714280264717,1.474718822572775
2017-06-13,14.329999923706055,15.489999771118164,14.0600004196167,15.109999656677246,833900.0,46,0.91,2440.35,0.9073333333333334,2413.85,80.24814630969475,0.8524234178247454,14.87452120049742,13.55285712650844,0.7893184724440641
2017-06-14,15.390000343322754,16.83799934387207,15.380000114440918,16.700000762939453,1466600.0,47,0.91,2437.92,0.9073333333333333,2415.036666666667,84.57463395153135,1.1193685643957885,15.869144123131846,14.130000114440918,1.3237448554199118
2017-06-15,16.40999984741211,17.940000534057617,16.020000457763672,17.68000030517578,986300.0,48,1.16,2432.46,0.9156666666666666,2416.0963333333334,86.53267612586339,1.393933886994283,16.951383905185715,14.770000185285296,1.7974149402836357
2017-06-16,17.600000381469727,19.799999237060547,17.600000381469727,19.309999465942383,2568700.0,49,1.16,2433.15,0.9239999999999999,2418.633666666667,89.02749275750841,1.7231923048520414,18.285376543381872,15.628571510314941,2.333626764236854
2017-06-17,17.600000381469727,19.799999237060547,17.600000381469727,19.309999465942383,2568700.0,50,1.16,2433.15,0.9323333333333333,2420.8813333333333,89.02749275750841,1.9615207826055308,19.38863095620372,16.48714283534459,2.437400856429434
2017-06-18,17.600000381469727,19.799999237060547,17.600000381469727,19.309999465942383,2568700.0,51,1.16,2433.15,0.9406666666666667,2422.595333333333,89.02749275750841,2.125891860245952,20.326874237821528,17.345714160374232,2.1716416942110714
2017-06-19,19.75,20.43000030517578,18.809999465942383,19.540000915527344,1173200.0,52,1.16,2453.46,0.949,2424.9863333333333,89.37439587293471,2.2487936251989744,21.16148777560342,18.137142862592423,1.709421991700894
2017-06-20,19.65999984741211,19.780000686645508,18.3700008392334,18.90999984741211,733900.0,53,1.16,2437.03,0.9573333333333333,2426.8296666666665,81.75032045625264,2.269200408543874,21.74434401959081,18.680000032697404,1.072659922357295
2017-06-21,19.139999389648438,20.0,19.139999389648438,19.530000686645508,468900.0,54,1.16,2435.61,0.9656666666666667,2428.216,83.26344861900337,2.3087875518037215,22.273277950249742,19.084285736083984,0.6533977027711979
2017-06-22,19.700000762939453,22.799999237060547,19.3799991607666,21.139999389648438,1686400.0,55,1.16,2434.5,0.974,2429.4186666666665,86.41366698581726,2.44192509560237,22.983270086075855,19.578571319580078,0.7194077118882645
2017-06-23,21.719999313354492,21.719999313354492,19.81999969482422,21.43000030517578,2735700.0,56,1.16,2438.3,0.9823333333333333,2430.549,86.89225433696356,2.5415409069897876,23.57460244406942,19.881428582327707,0.9847914781389432
2017-06-24,21.719999313354492,21.719999313354492,19.81999969482422,21.43000030517578,2735700.0,57,1.16,2438.3,0.9906666666666666,2431.3233333333333,86.89225433696357,2.590624053723637,23.981769272109325,20.184285845075333,1.0991186641312034
2017-06-25,21.719999313354492,21.719999313354492,19.81999969482422,21.43000030517578,2735700.0,58,1.16,2438.3,0.999,2432.072666666667,86.89225433696357,2.5995567293273787,24.102386262741298,20.487143107822963,1.1100856738124931
2017-06-26,21.5,23.700000762939453,21.32900047302246,23.389999389648438,1252000.0,59,1.16,2439.07,1.0073333333333332,2432.8476666666666,89.8965315307653,2.733283889552318,24.4377443366008,21.03714288984026,1.460920894401655
