Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-18,88.05414938009798,88.05414938009798,87.0124980585346,87.02957153320312,5473700.0,25,0.37,2005.55,0.14433333333333334,2067.362666666667,32.326806109204796,-0.7167760760117687,94.69900869182621,90.01060049874442,1.9976307281171326
2015-12-19,88.05414938009798,88.05414938009798,87.0124980585346,87.02957153320312,5473700.0,26,0.37,2005.55,0.15266666666666667,2064.6613333333335,32.326806109204796,-0.9320606687335413,94.94428264400466,89.59955160958427,2.2962369790448527
2015-12-20,88.05414938009798,88.05414938009798,87.0124980585346,87.02957153320312,5473700.0,27,0.37,2005.55,0.161,2061.96,32.326806109204796,-1.0901091596838484,95.10075452248071,89.18850272042411,2.482063098908261
2015-12-21,87.87483390755874,88.22490196381939,87.25155121758607,87.93460083007812,2176200.0,28,0.36,2021.15,0.169,2059.7786666666666,37.931067040607104,-1.1293173592852526,95.01272269030454,88.77744838169643,2.4054677732625063
2015-12-22,88.19076123069476,88.74574359936813,87.72115926163876,88.59205627441406,1815100.0,29,0.36,2038.97,0.17700000000000002,2058.1913333333337,41.707671068736346,-1.0947197325383655,94.90179893905895,88.41640908377511,2.173904320829896
2015-12-23,88.8482039409977,89.35195940939306,88.5835227286842,89.15557861328125,1491800.0,30,0.36,2064.29,0.185,2057.448,44.80749328070195,-1.0101845422995552,94.87609187111136,87.84801156180245,0.8544909366742901
2015-12-24,88.98479954551078,89.47147492442893,88.95918608042658,88.99333953857422,686200.0,31,0.36,2060.99,0.193,2056.509666666667,44.08071322787787,-0.9453833417494764,94.52678572810959,87.96632712227958,0.9569178162657125
2015-12-25,88.98479954551078,89.47147492442893,88.95918608042658,88.99333953857422,686200.0,32,0.36,2060.99,0.201,2055.5803333333333,44.08071322787787,-0.8838395710421452,94.1308546731061,88.24686540876117,0.9238038753620443
2015-12-26,88.98479954551078,89.47147492442893,88.95918608042658,88.99333953857422,686200.0,33,0.36,2060.99,0.209,2054.651,44.08071322787787,-0.8255492712453218,93.68151288248414,88.52740369524274,0.7794216591527346
2015-12-27,88.98479954551078,89.47147492442893,88.95918608042658,88.99333953857422,686200.0,34,0.36,2060.99,0.217,2053.6803333333332,44.08071322787787,-0.7704722640398955,93.2013105228891,88.80794198172433,0.4218356018096936
2015-12-28,88.4895833704696,88.96771875198516,88.30174260941536,88.86526489257812,1400900.0,35,0.36,2056.5,0.225,2052.56,43.33438236929938,-0.7287572328439893,92.652304290527,88.9408939906529,0.17535637139259386
2015-12-29,89.22388908170036,90.16308661131778,89.22388908170036,89.92401885986328,1563100.0,36,0.36,2078.36,0.233,2052.1683333333335,50.75680351004516,-0.6033105844273621,92.41937016866713,89.13117436000279,0.3596061654545402
2015-12-30,89.90692017315556,90.83757744665625,89.57393211070064,90.38505554199219,2047300.0,37,0.35,2063.36,0.242,2051.6,53.60655940535403,-0.4613729839946359,92.1627668959261,89.30681392124721,0.5960393202979732
2015-12-31,89.99229047454182,90.44481232849954,89.1213937056263,89.2238540649414,1987700.0,38,0.2,2043.94,0.24433333333333332,2049.6436666666664,46.333555304634395,-0.43754195636626037,92.11270876851125,89.3397445678711,0.5820369955028942
2016-01-01,89.99229047454182,90.44481232849954,89.1213937056263,89.2238540649414,1987700.0,39,0.2,2043.94,0.24666666666666665,2048.458,46.333555304634395,-0.4138846902031048,92.06094666839283,89.37267521449498,0.5654563874638294
2016-01-02,89.99229047454182,90.44481232849954,89.1213937056263,89.2238540649414,1987700.0,40,0.2,2043.94,0.249,2048.268666666667,46.333555304634395,-0.3906331604148363,92.00744919175024,89.40560586111886,0.5460626862459074
2016-01-03,89.99229047454182,90.44481232849954,89.1213937056263,89.2238540649414,1987700.0,41,0.2,2043.94,0.25133333333333335,2046.677,46.3335553046344,-0.36796448994921604,91.82461165672285,89.43853650774274,0.5235433675383462
2016-01-04,87.6186841583489,87.64429762061745,86.20988510662997,86.94416809082031,2817000.0,42,0.36,2012.66,0.259,2044.0426666666667,34.112356659319715,-0.5278660994578956,91.59325011349115,89.16409410749164,1.0809400988150617
2016-01-05,87.06369472907444,87.83213110415329,86.63678635559785,87.39668273925781,2409000.0,43,0.36,2016.71,0.26666666666666666,2041.5433333333335,37.629113895886185,-0.6110315355285678,90.55051349384172,88.80304609026227,1.200302503776736
2016-01-06,86.0732788731573,87.99436688183462,85.84275117832263,87.22593688964844,3134200.0,44,0.36,1990.26,0.2743333333333334,2038.6496666666667,36.83029953564998,-0.6828470699057334,90.58216627824638,88.35174342564174,1.095685285036958
2016-01-07,85.1682309322849,86.09888817359631,84.39125447069335,84.66448211669922,3194700.0,45,0.36,1943.09,0.282,2034.633,27.424724297711606,-0.9356636434575165,90.99469739876074,87.70040457589286,1.6866525218105157
2016-01-08,84.93770923395438,85.21946386406766,83.67405733855323,83.84481811523438,2330200.0,46,0.36,1922.03,0.28933333333333333,2030.4466666666665,25.206401165397466,-1.1884627750641386,91.4668046011646,86.93197086879185,2.0607440586046626
2016-01-09,84.93770923395438,85.21946386406766,83.67405733855323,83.84481811523438,2330200.0,47,0.36,1922.03,0.2966666666666667,2026.1066666666668,25.206401165397452,-1.372981037433263,91.80700206170431,86.16353716169085,2.066573147910511
2016-01-10,84.93770923395438,85.21946386406766,83.67405733855323,83.84481811523438,2330200.0,48,0.36,1922.03,0.304,2023.0953333333334,25.206401165397466,-1.5019001200594033,92.03630358866981,85.39510345458984,1.7079145854230529
2016-01-11,84.08390328504335,85.14263456953529,83.74237517304715,84.7242660522461,2734400.0,49,0.36,1923.67,0.31133333333333335,2020.1386666666667,32.520832639179844,-1.5156340374543475,92.04680927438133,85.07797459193638,1.573121098913095
2016-01-12,85.34753869896916,86.48311676804971,84.90355676595674,86.24404907226562,2811000.0,50,0.36,1938.68,0.3186666666666667,2017.6823333333334,42.911044012241085,-1.38788579407327,91.88944789565232,84.91331263950893,1.3317774627825467
2016-01-13,86.56849801621222,86.8758726321572,84.30588184876969,84.74987030029297,3160200.0,51,0.36,1890.28,0.32566666666666666,2013.2936666666667,36.89599045872434,-1.391175524868558,91.78540056724464,84.55958884102958,0.8606611856487322
2016-01-14,84.63033968519186,87.49062520732396,84.45103890472338,86.98686981201172,4285500.0,52,0.36,1921.84,0.3326666666666666,2009.2413333333336,48.52875857505841,-1.1994489936466408,91.62038383474501,84.89135851178851,1.261917758192956
2016-01-15,84.30590840773135,86.24407709741766,84.05830063832124,84.75843048095703,5184300.0,53,0.36,1880.33,0.3396666666666667,2002.8166666666666,40.516150486845504,-1.2133342050680653,91.455537204993,85.0218745640346,1.1802401274853687
2016-01-16,84.30590840773135,86.24407709741766,84.05830063832124,84.75843048095703,5184300.0,54,0.36,1880.33,0.3393333333333333,1997.4313333333334,40.516150486845504,-1.2103857615370686,91.2500539897094,85.1523906162807,1.0741275818968201
2016-01-17,84.30590840773135,86.24407709741766,84.05830063832124,84.75843048095703,5184300.0,55,0.36,1880.33,0.339,1993.2573333333335,40.516150486845504,-1.1942821574995435,91.02404341830892,85.28290666852679,0.9353001333460984
2016-01-18,84.30590840773135,86.24407709741766,84.05830063832124,84.75843048095703,5184300.0,56,0.36,1880.33,0.33866666666666667,1989.0833333333333,40.516150486845504,-1.1680553206325328,90.55713353561289,85.28778730119977,0.9319824055711913
2016-01-19,85.51830067452013,87.04662713670045,85.19384609546705,86.55995178222656,3477500.0,57,0.36,1881.33,0.3383333333333333,1984.9426666666666,49.570136728562225,-0.9904849563689879,89.9401261098119,85.33291625976562,0.9917372600174106
2016-01-20,84.73278886784985,85.54391884601534,82.93977464817229,84.5791015625,5245000.0,58,0.37,1859.33,0.3386666666666666,1979.5486666666666,42.00024736861068,-0.9980918399997165,89.48851855492984,85.3085207257952,1.0103947058660976
2016-01-21,84.56202403283312,85.30484705873201,83.67405370165349,83.92166137695312,4499300.0,59,0.37,1868.99,0.339,1973.8826666666666,39.82639662788009,-1.0451227540560382,88.98082348665619,84.87063380650112,0.8051597449676768
2016-01-22,85.2023939438627,87.3967032376303,85.0060131797974,87.29424285888672,3609700.0,60,0.38,1906.9,0.3396666666666667,1968.6363333333331,53.206375962812906,-0.8010222664638178,88.56075272041049,85.23289271763393,1.2132850661993826
2016-01-23,85.2023939438627,87.3967032376303,85.0060131797974,87.29424285888672,3609700.0,61,0.38,1906.9,0.3403333333333333,1963.5,53.206375962812906,-0.6006469868235911,88.08724454784043,85.59515162876674,1.4105432328904906
2016-01-24,85.2023939438627,87.3967032376303,85.0060131797974,87.29424285888672,3609700.0,62,0.38,1906.9,0.34099999999999997,1958.3636666666669,53.206375962812906,-0.43681282771146357,88.14839289174728,85.95741053989956,1.4835757125568516
2016-01-25,87.26863240796548,88.07122245058817,86.4404288982985,86.8758773803711,2962100.0,63,0.38,1877.08,0.3416666666666667,1952.2333333333333,51.43442873047185,-0.33684869190450684,88.05630515261547,86.25990295410156,1.412533061565102
2016-01-26,86.9100245360246,88.05413607504406,86.61972339766797,87.5418472290039,2925500.0,64,0.38,1903.63,0.3423333333333334,1946.988,54.05735743862573,-0.20156468086105406,88.11838518149277,86.40017373221261,1.4937156404103695
2016-01-27,87.66136967138766,88.45541955938285,86.51725828121462,87.05516052246094,3044300.0,65,0.38,1882.95,0.34299999999999997,1941.203,51.85334343576104,-0.13209991169526347,88.29763226155427,86.75389644077846,1.266490166605533
2016-01-28,87.80651574221399,88.44687833606598,86.73924475246068,88.01143646240234,3378800.0,66,0.38,1893.36,0.3436666666666667,1935.0363333333332,55.67722886495327,0.00011358541507888731,88.57854780318783,87.33815002441406,0.3638611804744625
2016-01-29,88.25905812546502,90.20575967757081,88.14805775588128,90.1118392944336,4878500.0,67,0.29,1940.24,0.3416666666666667,1930.9323333333332,62.68698799596169,0.27125186649929844,89.32166252603477,87.74066380092076,1.1069231151733547
2016-01-30,88.25905812546502,90.20575967757081,88.14805775588128,90.1118392944336,4878500.0,68,0.29,1940.24,0.3446666666666667,1927.4756666666667,62.68698799596169,0.48059095434022936,89.90276541391063,88.14317757742745,1.3928826750684988
2016-01-31,88.25905812546502,90.20575967757081,88.14805775588128,90.1118392944336,4878500.0,69,0.29,1940.24,0.3476666666666667,1924.019,62.68698799596169,0.6391262402060249,90.42983718448744,88.54569135393415,1.5089483256423801
2016-02-01,89.43729106743471,91.18761774647236,89.42021760121703,90.7436294555664,3693100.0,70,0.38,1939.38,0.3536666666666667,1920.5336666666665,64.77962762856183,0.8064505227245036,91.04192299589481,89.09822736467633,1.5037248854586394
2016-02-02,89.88133527242434,90.18017650868036,88.32738820314816,88.64330291748047,2992900.0,71,0.38,1903.03,0.35966666666666663,1915.8366666666668,53.94770068072029,0.760807310574279,91.17681451037404,89.25557817731585,1.364945259290525
2016-02-03,89.1811895578853,89.37757034843534,85.91107515976704,87.17472076416016,4535300.0,72,0.38,1912.53,0.36033333333333334,1912.499,47.91471500365307,0.5992249377065377,91.18590745383096,89.2726582118443,1.333200471933949
2016-02-04,87.27716750913449,87.96021714374943,86.55995790156665,87.71261596679688,3875400.0,73,0.38,1915.45,0.36099999999999993,1909.1236666666666,50.115167422459095,0.5087093063229986,91.1922722970057,89.22996956961495,1.38412645460527
2016-02-05,87.44791605827261,87.59306335249018,84.16926263683806,84.50225067138672,3894500.0,74,0.38,1880.05,0.36166666666666664,1905.45,39.41288072872443,0.17589772761287747,91.21361748277353,88.42859976632255,2.1822432300937322
2016-02-06,87.44791605827261,87.59306335249018,84.16926263683806,84.50225067138672,3894500.0,75,0.38,1880.05,0.3623333333333333,1903.3486666666665,39.41288072872443,-0.08685661727524518,91.23450636794597,87.62722996303013,2.4718643458816474
2016-02-07,87.44791605827261,87.59306335249018,84.16926263683806,84.50225067138672,3894500.0,76,0.38,1880.05,0.36300000000000004,1901.9493333333335,39.41288072872444,-0.29172846449785084,91.25495040539799,86.82586015973773,2.441227054124849
