Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-07-21,110.42620859709923,110.46309194181624,109.56869017807075,110.0112762451172,4785200.0,25,0.13,2119.21,0.12933333333333333,2092.044,71.57772550019024,1.1325914416210452,110.99366713776308,109.70436205182759,0.37313158460644036
2015-07-22,109.98361055417966,110.3708751041418,109.66089009587787,110.02971649169922,4714100.0,26,0.13,2114.15,0.12933333333333333,2092.466,71.68024610634545,1.130631285966615,111.18601124084475,109.8400355747768,0.26537450550747665
2015-07-23,110.00204682369989,110.34320540847996,109.32893817829584,109.541015625,3347200.0,27,0.13,2102.15,0.12933333333333336,2092.488,64.98975072171103,1.0772261799369431,111.25208903565336,109.80446951729913,0.2888466520023972
2015-07-24,110.04817408925948,110.46310649591103,109.33818895555468,109.64247131347656,4320900.0,28,0.13,2079.65,0.12933333333333336,2091.7599999999998,65.70540366135751,1.03120182210057,111.28206430715846,109.81105913434712,0.28378910993900425
2015-07-25,110.04817408925948,110.46310649591103,109.33818895555468,109.64247131347656,4320900.0,29,0.13,2079.65,0.12933333333333333,2091.032,65.70540366135751,0.9833912645695051,111.25218494619949,109.81764875139511,0.2784579124577461
2015-07-26,110.04817408925948,110.46310649591103,109.33818895555468,109.64247131347656,4320900.0,30,0.13,2079.65,0.12933333333333333,2090.304,65.70540366135751,0.9347261124916599,111.25640141819582,109.82423836844309,0.2728370184635042
2015-07-27,109.3842862930649,109.54104228520542,108.6005344714804,109.03390502929688,5179300.0,31,0.14,2067.64,0.12966666666666668,2089.175666666667,56.97948236164744,0.8373993967412332,111.2772927372013,109.64904676164899,0.3332465126085075
2015-07-28,109.43037868094304,109.63323355817516,108.68351030093272,109.22752380371094,6447300.0,32,0.14,2093.25,0.13,2088.901,58.85182383271947,0.7670486311152018,111.08772106334303,109.53708212716239,0.32275849556065844
2015-07-29,109.58713711990886,110.5184223030432,109.18143436504954,110.4999771118164,6083500.0,33,0.14,2108.57,0.13,2090.5986666666668,68.54179415096775,0.8046954617571629,111.04028065140577,109.60426221575055,0.4615055548545754
2015-07-30,110.380118761826,110.97023829383804,109.7346777220565,110.67517852783205,4430100.0,34,0.14,2108.63,0.132,2092.116,69.6031968965903,0.8389967045718549,111.0908200774926,109.7662854875837,0.6106042219121841
2015-07-31,110.7581567531015,111.31139287971504,110.27868028453182,110.6475067138672,5767300.0,35,0.08,2103.84,0.13033333333333333,2092.996666666667,69.20602831704996,0.854102243502723,111.05567364926499,109.9098619733538,0.6896794598437402
2015-08-01,110.7581567531015,111.31139287971504,110.27868028453182,110.6475067138672,5767300.0,36,0.08,2103.84,0.12866666666666668,2093.8986666666665,69.20602831704996,0.8562037085510923,110.9003160884341,110.05343845912388,0.7282706789988974
2015-08-02,110.7581567531015,111.31139287971504,110.27868028453182,110.6475067138672,5767300.0,37,0.08,2103.84,0.127,2094.800666666667,69.20602831704996,0.8480928483063508,110.98087253648083,110.19701494489398,0.732802012479818
2015-08-03,111.45891386041642,112.24267262303415,110.80425032140832,111.68021392822266,8426900.0,38,0.14,2098.04,0.12733333333333335,2095.5093333333334,75.67566984205368,0.9144545122420169,111.26636853990806,110.57505907331195,0.7151486726705785
2015-08-04,112.03060115038402,112.56539912405792,111.20996603395776,112.20579528808594,12624400.0,39,0.14,2093.32,0.12766666666666668,2096.0606666666667,78.18738129525107,0.9979528530098776,111.68224124083115,111.00052642822266,0.6639424865690495
2015-08-05,102.19221000084634,105.06904110207893,100.9658649302414,101.91558837890624,61011200.0,40,0.14,2099.84,0.128,2097.0966666666664,24.608919600416016,0.23112789244602538,113.64358160006024,109.77418518066406,3.521436201001558
2015-08-06,101.79571154366926,101.79571154366926,96.11580260137598,100.08989715576172,57175200.0,41,0.14,2083.56,0.12833333333333333,2097.170666666667,21.759882978226216,-0.5179340163086437,115.00334929364766,108.26200212751117,5.022778778396656
2015-08-07,100.27430900604163,101.02117747026756,99.26926413614648,100.82754516601562,15791600.0,42,0.14,2077.57,0.12866666666666668,2098.200333333333,25.512180582675697,-1.0400597842721595,115.63515551208371,106.85915047781808,5.585314208764317
2015-08-08,100.27430900604163,101.02117747026756,99.26926413614648,100.82754516601562,15791600.0,43,0.14,2077.57,0.129,2099.0756666666666,25.512180582675697,-1.4372801462461666,116.02023050759544,105.456298828125,5.707116599366262
2015-08-09,100.27430900604163,101.02117747026756,99.26926413614648,100.82754516601562,15791600.0,44,0.14,2077.57,0.12933333333333336,2099.1073333333334,25.512180582675697,-1.7321134196304087,116.16718458045753,104.05344717843192,5.417992419810484
2015-08-10,101.42688304454356,102.34894561767578,101.18714480579104,102.34894561767578,11617000.0,45,0.14,2104.18,0.12966666666666668,2100.0260000000003,33.70271003846324,-1.8220036870254432,116.06546309443459,102.7204088483538,4.251012964683563
2015-08-11,101.74037904670696,101.87868983705508,99.5366501007714,99.58275604248048,13574000.0,46,0.15,2084.07,0.13033333333333333,2100.2743333333333,27.73194333026261,-2.0923316553758724,116.12603168379869,100.91711752755302,0.9605518779038297
2015-08-12,98.6606889645038,99.06639872165525,97.28681778884828,98.6514663696289,16923500.0,47,0.15,2086.05,0.131,2099.822666666667,26.05816971653624,-2.3545737508593874,116.19151959402902,100.45081438337054,1.165484179311091
2015-08-13,98.85433008266952,100.05301427149864,98.43018213264148,99.14016723632812,9754500.0,48,0.15,2083.39,0.13166666666666668,2098.9706666666666,28.497011420589686,-2.494216648258103,116.0495130472963,100.3151386805943,1.2654906596484887
2015-08-14,99.2231452166957,99.27846671502512,98.21809344344716,98.80821990966795,7104500.0,49,0.14,2091.54,0.132,2098.442,27.825660410756896,-2.6016794839791686,115.81220751382894,100.02666364397321,1.356129203931713
2015-08-15,99.2231452166957,99.27846671502512,98.21809344344716,98.80821990966795,7104500.0,50,0.14,2091.54,0.132,2097.3503333333333,27.825660410756896,-2.6562252443420675,115.45610532682318,99.73818860735211,1.3720536615224252
2015-08-16,99.2231452166957,99.27846671502512,98.21809344344716,98.80821990966795,7104500.0,51,0.14,2091.54,0.13233333333333333,2096.1803333333332,27.825660410756896,-2.6686901535227747,115.07480738512227,99.44971357073102,1.315979143709907
2015-08-17,98.93732421577268,100.76300430589238,98.51316921020984,100.55093383789062,7954000.0,52,0.15,2102.44,0.133,2095.373666666667,37.48303723668551,-2.5090237701050313,114.51691655979062,99.19285474504743,0.6752914260435121
2015-08-18,99.61963694760334,99.81326923543396,98.47628137598402,98.6053695678711,12021500.0,53,0.15,2096.92,0.13366666666666668,2094.383,32.28869031842238,-2.5105378699347938,113.7091195574225,99.05322810581752,0.6822460068907984
2015-08-19,98.2734294589425,99.35224096717648,97.52655400073672,98.15355682373048,9484400.0,54,0.15,2079.61,0.134,2092.7606666666666,31.207137604154497,-2.5191560545769107,112.73693508730328,98.98209817068917,0.753363273699778
2015-08-20,96.20801119802807,96.81657590900744,91.9849697095724,92.22470092773438,34651300.0,55,0.15,2035.73,0.13466666666666666,2089.978,21.180887768718605,-2.9701570279278116,112.10215045586156,97.99417441231864,2.652383064845253
2015-08-21,89.90109729284619,92.78715049906025,89.08046219828867,91.13665771484376,30875700.0,56,0.15,1970.89,0.13533333333333336,2085.2026666666666,19.916288495890512,-3.3764528955082227,111.27198681828146,96.89823695591518,3.6552730942667324
2015-08-22,89.90109729284619,92.78715049906025,89.08046219828867,91.13665771484376,30875700.0,57,0.15,1970.89,0.136,2080.8273333333336,19.916288495890512,-3.656297773008461,110.07524056869553,95.80229949951172,4.109061865176831
2015-08-23,89.90109729284619,92.78715049906025,89.08046219828867,91.13665771484376,30875700.0,58,0.15,1970.89,0.1366666666666667,2077.202,19.916288495890512,-3.8338822465712212,108.16694301834536,94.70636204310826,4.195859861484714
2015-08-24,86.10219998469967,92.20625671152295,82.98563104037066,87.92788696289062,30159200.0,59,0.15,1893.21,0.13733333333333334,2070.9873333333335,16.325960629620567,-4.185294731751156,105.9204498251674,92.90306963239398,3.9719243904833093
2015-08-25,91.95729622922936,92.28923225726528,88.25982363413243,88.41657257080078,19079400.0,60,0.15,1867.61,0.138,2063.9193333333333,18.728870808819522,-4.373938770144306,105.89084291518841,91.44752720424107,3.3525936524519158
2015-08-26,90.99835460874124,91.73600042218426,88.75774234813238,91.49626922607422,13755900.0,61,0.14,1940.51,0.13799999999999998,2059.681666666667,31.984945136961954,-4.226217542594114,105.63020516584419,90.49648611886161,1.6400962215385053
2015-08-27,93.45103184322616,94.62205514360724,92.00339401704171,94.20712280273438,17532200.0,62,0.14,1987.66,0.138,2056.162,41.09304916329635,-3.8460690870580407,105.12226139285565,90.77968924386161,2.096034501920881
2015-08-28,94.22558195146132,95.28594834296815,93.8751936515106,94.49298095703124,11005200.0,63,0.14,1988.87,0.138,2052.172,41.97544601241939,-3.481598631385779,104.56553728713614,91.25916399274554,2.5302173955859493
2015-08-29,94.22558195146132,95.28594834296815,93.8751936515106,94.49298095703124,11005200.0,64,0.14,1988.87,0.13799999999999998,2048.18,41.97544601241939,-3.1563685178945633,103.95467253028758,91.73863874162946,2.806103245315184
2015-08-30,94.22558195146132,95.28594834296815,93.8751936515106,94.49298095703124,11005200.0,65,0.14,1988.87,0.14,2044.3476666666668,41.97544601241938,-2.8655885883171806,102.96199672994534,92.21811349051339,2.9681655439969497
2015-08-31,94.32700705208995,94.47453341040848,93.0453405973643,93.93973541259766,8518200.0,66,0.08,1972.18,0.14,2039.959,40.508660284331064,-2.6492468226678767,102.41825819633743,93.07694898332868,2.3185767810474207
2015-09-01,91.57002358883452,93.44180931711274,91.43171984322068,91.7544403076172,14212600.0,67,0.14,1913.85,0.142,2033.626,35.266497139909546,-2.6238829767852963,101.97384461400273,93.55378723144531,1.3349836219027233
2015-09-02,93.05454993103308,93.99505766214388,91.79132875237052,93.9489517211914,12148200.0,68,0.14,1948.86,0.142,2028.6533333333332,43.2137699951669,-2.399048477910881,101.40449690128517,93.90417044503349,0.979496765476278
2015-09-03,94.23477759095462,95.00009109667944,93.55245336206626,94.04114532470705,8953300.0,69,0.14,1951.13,0.14200000000000002,2023.9136666666668,43.527440811945574,-2.1882020334648615,100.85148449664794,93.88045937674386,0.9729277092689471
