Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-25,2.4660000801086426,2.497999906539917,2.4579999446868896,2.4660000801086426,1552000.0,25,0.36,2060.99,0.201,2054.3283333333334,55.7531483560049,-0.01811862165062017,2.612522795570474,2.3701429026467458,0.10974276016098619
2015-12-26,2.4660000801086426,2.497999906539917,2.4579999446868896,2.4660000801086426,1552000.0,26,0.36,2060.99,0.209,2053.681,55.7531483560049,-0.01068316431257843,2.5713205162479658,2.403571469443185,0.09534474719910824
2015-12-27,2.4660000801086426,2.497999906539917,2.4579999446868896,2.4660000801086426,1552000.0,27,0.36,2060.99,0.217,2053.0336666666667,55.7531483560049,-0.00473591808690399,2.5678001019886625,2.437000036239624,0.059416667529877475
2015-12-28,2.4509999752044678,2.4690001010894775,2.4019999504089355,2.437000036239624,3603000.0,28,0.36,2056.5,0.225,2052.2366666666667,52.199344305870476,-0.0023358179271451007,2.553425041725713,2.454571485519409,0.025468005463655036
2015-12-29,2.440999984741211,2.4779999256134033,2.4260001182556152,2.4649999141693115,3294000.0,29,0.36,2078.36,0.233,2052.1683333333335,55.17053036376626,0.0018048299294752823,2.5611421743891296,2.4632857527051653,0.012324961522554162
2015-12-30,2.4660000801086426,2.4820001125335693,2.4119999408721924,2.4179999828338623,2767000.0,30,0.35,2063.36,0.242,2051.6,49.597613742494,0.0012790771188200267,2.5527323606796246,2.454857179096767,0.019480171602502525
2015-12-31,2.3949999809265137,2.500999927520752,2.38700008392334,2.4509999752044678,4391000.0,31,0.2,2043.94,0.24433333333333332,2049.6436666666664,53.17414788369852,0.003485064170021257,2.556451477279145,2.452714306967599,0.018865457791734142
2016-01-01,2.3949999809265137,2.500999927520752,2.38700008392334,2.4509999752044678,4391000.0,32,0.2,2043.94,0.24666666666666665,2048.458,53.17414788369852,0.005173685772300818,2.5600896249590006,2.450571434838431,0.017933752372064845
2016-01-02,2.3949999809265137,2.500999927520752,2.38700008392334,2.4509999752044678,4391000.0,33,0.2,2043.94,0.249,2048.268666666667,53.17414788369852,0.006437720523120749,2.5636494965889187,2.4484285627092635,0.016631867454241722
2016-01-03,2.3949999809265137,2.500999927520752,2.38700008392334,2.4509999752044678,4391000.0,34,0.2,2043.94,0.25133333333333335,2046.677,53.17414788369852,0.00735469680341394,2.56834470019714,2.4462856905800954,0.014862843614546742
2016-01-04,2.388000011444092,2.421999931335449,2.3359999656677246,2.365000009536743,4653000.0,35,0.36,2012.66,0.259,2044.0426666666667,42.58245958131123,0.001128915182817547,2.5664804084122377,2.435999972479684,0.0344141233365165
2016-01-05,2.374000072479248,2.4070000648498535,2.303999900817871,2.311000108718872,4583000.0,36,0.36,2016.71,0.26666666666666666,2041.5433333333335,37.527746524712484,-0.008069383476144054,2.566915668052054,2.414000000272478,0.05553072601800557
2016-01-06,2.2780001163482666,2.296999931335449,2.25,2.2929999828338623,3045000.0,37,0.36,1990.26,0.2743333333333334,2038.649666666667,35.993967657568135,-0.01661997641657198,2.566295811241802,2.3961428574153354,0.07175749751191153
2016-01-07,2.25,2.2669999599456787,2.200000047683716,2.203000068664551,4527000.0,38,0.36,1943.09,0.282,2034.633,29.5015514296621,-0.030309237811706247,2.5705612050468813,2.3607142993382046,0.09695650663859445
