Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-18,31.713207611697424,31.87654691694926,31.214601002550204,31.248985290527344,28726800.0,25,0.37,2005.55,0.14433333333333334,2067.362666666667,32.88744862905199,-0.41102516519068644,34.401068596431124,32.23392840794155,0.7303160206967969
2015-12-19,31.713207611697424,31.87654691694926,31.214601002550204,31.248985290527344,28726800.0,26,0.37,2005.55,0.15266666666666667,2064.6613333333335,32.88744862905199,-0.4778172575884838,34.3954035017657,32.12831033979143,0.81974265441441
2015-12-20,31.713207611697424,31.87654691694926,31.214601002550204,31.248985290527344,28726800.0,27,0.37,2005.55,0.161,2061.96,32.88744862905199,-0.5247020335971442,34.376144396899804,32.022692271641326,0.8857571925196261
2015-12-21,31.567069463832134,31.670228899901442,31.03407193881879,31.309165954589844,15042300.0,28,0.36,2021.15,0.169,2059.7786666666666,33.84565478583862,-0.5506548731249055,34.279629748728446,31.871635709490096,0.9072432346358904
2015-12-22,31.28338573012865,31.558479823412892,31.163032474239326,31.455320358276367,13924800.0,29,0.36,2038.97,0.17700000000000002,2058.1913333333337,36.227049213288105,-0.5530539844480167,34.21703984853996,31.672684260777064,0.8043153704933407
2015-12-23,31.515483675316297,31.99689977492257,31.506888423260328,31.747594833374023,12832300.0,30,0.36,2064.29,0.185,2057.448,40.81528948824952,-0.5253156778193215,34.20540942957229,31.429518835885183,0.2292277971616277
2015-12-24,31.575676825556805,32.00551179995215,31.575676825556805,31.816383361816406,4953900.0,31,0.36,2060.99,0.193,2056.509666666667,41.87522810485986,-0.4921094788718712,34.034475200921676,31.43934576851981,0.24599733703161106
2015-12-25,31.575676825556805,32.00551179995215,31.575676825556805,31.816383361816406,4953900.0,32,0.36,2060.99,0.201,2055.5803333333333,41.87522810485986,-0.4604851409059556,33.838666640445105,31.520402635846818,0.26552365367048847
2015-12-26,31.575676825556805,32.00551179995215,31.575676825556805,31.816383361816406,4953900.0,33,0.36,2060.99,0.209,2054.651,41.87522810485986,-0.43046054402774914,33.612763148214206,31.601459503173828,0.25526540716487106
2015-12-27,31.575676825556805,32.00551179995215,31.575676825556805,31.816383361816406,4953900.0,34,0.36,2060.99,0.217,2053.6803333333332,41.87522810485986,-0.4020314661997766,33.42638125150977,31.68251637050084,0.2109207010613464
2015-12-28,31.661640157623122,31.687429202098944,31.352158506393202,31.62725257873535,10921900.0,35,0.36,2056.5,0.225,2052.56,39.274096502575645,-0.3902637729199476,33.230182415940185,31.727957316807338,0.13912503323032452
2015-12-29,31.824969300241957,31.988305345280647,31.790581728850874,31.8421630859375,10708600.0,36,0.36,2078.36,0.233,2052.1683333333335,43.56394449439261,-0.35945276167979756,33.03934840099761,31.783220563616073,0.07468657915887207
2015-12-30,31.8765429433177,31.945314790078015,31.661625593201624,31.73899269104004,9585600.0,37,0.35,2063.36,0.242,2051.6,42.02897808501548,-0.33944686971218374,32.904129499931614,31.781991686139786,0.07543744838947403
2015-12-31,31.67023300419683,31.76479719925678,31.317768545851425,31.40373420715332,10332400.0,38,0.2,2043.94,0.24433333333333332,2049.6436666666664,37.415460862880416,-0.3466486639540207,32.89092815052713,31.723041806902206,0.1590152859190789
2016-01-01,31.67023300419683,31.76479719925678,31.317768545851425,31.40373420715332,10332400.0,39,0.2,2043.94,0.24666666666666665,2048.458,37.415460862880416,-0.34834068321524825,32.87432159350194,31.66409192766462,0.19176124325328325
2016-01-02,31.67023300419683,31.76479719925678,31.317768545851425,31.40373420715332,10332400.0,40,0.2,2043.94,0.249,2048.268666666667,37.415460862880416,-0.3456966449359804,32.854428500818386,31.605142048427037,0.20037551844941018
2016-01-03,31.67023300419683,31.76479719925678,31.317768545851425,31.40373420715332,10332400.0,41,0.2,2043.94,0.25133333333333335,2046.677,37.415460862880416,-0.339685542068338,32.78093046729332,31.546192169189453,0.18820144286216714
2016-01-04,31.084339468537625,31.084339468537625,30.523252258043073,30.859905242919922,18784400.0,42,0.36,2012.66,0.259,2044.0426666666667,30.185942740878943,-0.3744872957482741,32.61019877084376,31.43657112121582,0.3143300374429385
2016-01-05,30.95486179133141,31.179296034835442,30.635473458802295,30.76495361328125,25340700.0,43,0.36,2016.71,0.26666666666666666,2041.5433333333335,29.12769078652741,-0.4050604544630154,32.106340757911916,31.282684053693497,0.34487119887874657
2016-01-06,30.644099897571863,31.196556382945715,30.52325045300888,30.92032814025879,18165700.0,44,0.36,1990.26,0.2743333333333334,2038.6496666666667,33.251404858963,-0.41200316122463576,32.0990806153683,31.165731975010463,0.3002655983798479
2016-01-07,30.428300635695766,30.7994830061732,30.108912302808506,30.247026443481445,22591400.0,45,0.36,1943.09,0.282,2034.633,26.150592102475542,-0.46645808778962916,32.2296853570173,31.000488008771622,0.4353528051919652
2016-01-08,30.32471998085558,30.454200153103027,29.875848139348232,29.910377502441406,21962200.0,46,0.36,1922.03,0.28933333333333333,2030.4466666666665,23.453710674817472,-0.5306616285398746,32.38396007215077,30.787151336669922,0.5544273411652342
2016-01-09,30.32471998085558,30.454200153103027,29.875848139348232,29.910377502441406,21962200.0,47,0.36,1922.03,0.2966666666666667,2026.1066666666668,23.453710674817472,-0.5749161219648258,32.48478933643955,30.57381466456822,0.5648463257617841
2016-01-10,30.32471998085558,30.454200153103027,29.875848139348232,29.910377502441406,21962200.0,48,0.36,1922.03,0.304,2023.0953333333334,23.453710674817472,-0.6030366951956019,32.5483429969067,30.360477992466517,0.4738324073695492
2016-01-11,29.996699833644694,30.316088233602002,29.798160920541417,30.160709381103516,18726600.0,49,0.36,1923.67,0.31133333333333335,2020.1386666666667,30.144451242951916,-0.5982267756945845,32.54886882507661,30.26059286934989,0.42184980670297395
2016-01-12,30.488730809893443,30.687269716751636,30.203871784540887,30.531890869140625,18457300.0,50,0.36,1938.68,0.3186666666666667,2017.6823333333334,38.700302271567395,-0.558031001818236,32.480526037548785,30.227298191615514,0.3827981740215562
2016-01-13,30.37651156021057,30.55778907493804,29.237068890301828,29.418346405029297,28322900.0,51,0.36,1890.28,0.32566666666666666,2013.2936666666667,27.728198651590915,-0.6090090165528466,32.4864866497356,30.012729372297013,0.3490560336927337
2016-01-14,29.513292792948196,30.290186902754165,29.357913970987003,30.03122329711914,19523600.0,52,0.36,1921.84,0.3326666666666666,2009.2413333333336,38.12584806563612,-0.5931183185679245,32.39186947118726,29.981900351388113,0.3341243770220236
2016-01-15,29.17663544914062,29.78951665992386,29.055786003960872,29.452863693237305,25425000.0,53,0.36,1880.33,0.3396666666666667,2002.8166666666666,33.26254676644949,-0.620046106854435,32.32288199439923,29.916541235787527,0.3904476417573856
2016-01-16,29.17663544914062,29.78951665992386,29.055786003960872,29.452863693237305,25425000.0,54,0.36,1880.33,0.3393333333333333,1997.4313333333334,33.26254676644949,-0.6340773243797173,32.21783205849047,29.85118212018694,0.4281262157423986
2016-01-17,29.17663544914062,29.78951665992386,29.055786003960872,29.452863693237305,25425000.0,55,0.36,1880.33,0.339,1993.2573333333335,33.26254676644949,-0.6378444911088721,32.11598565086477,29.785823004586355,0.45184863203993986
2016-01-18,29.17663544914062,29.78951665992386,29.055786003960872,29.452863693237305,25425000.0,56,0.36,1880.33,0.33866666666666667,1989.0833333333333,33.26254676644949,-0.6335270919239164,31.936990053744935,29.68470219203404,0.43277155140932
2016-01-19,29.815425930311232,29.996700162580083,29.556462270941218,29.82405662536621,21423100.0,57,0.36,1881.33,0.3383333333333333,1984.9426666666666,39.88247438440862,-0.5933140000630424,31.728633209213513,29.58358301435198,0.2428520403666379
2016-01-20,29.24569651702575,29.547820154359417,28.598285900253018,29.297487258911133,25278700.0,58,0.37,1859.33,0.3386666666666666,1979.5486666666666,34.63406551483456,-0.597052136811616,31.591369114789373,29.566317422049387,0.26023182630727903
2016-01-21,29.271589525467682,29.832679998545554,28.995361281370997,29.452863693237305,20380300.0,59,0.37,1868.99,0.339,1973.8826666666666,37.257798081360946,-0.5807821621605598,31.411592370161948,29.483694621494838,0.16086858313852914
2016-01-22,29.82404860209753,30.203864940370135,29.80678392373053,30.039852142333984,15892700.0,60,0.38,1906.9,0.3396666666666667,1968.6363333333331,46.06552140940987,-0.5145911414984781,31.19827489068161,29.567550114222936,0.2628087525400713
2016-01-23,29.82404860209753,30.203864940370135,29.80678392373053,30.039852142333984,15892700.0,61,0.38,1906.9,0.3403333333333333,1963.5,46.06552140940987,-0.4568677932133838,30.945638673729707,29.651405606951034,0.30959776793032306
2016-01-24,29.82404860209753,30.203864940370135,29.80678392373053,30.039852142333984,15892700.0,62,0.38,1906.9,0.34099999999999997,1958.3636666666669,46.06552140940987,-0.40643647711294406,30.815408368264613,29.73526109967913,0.32592286438405477
2016-01-25,29.849947430553883,30.160701764169858,29.608245224984945,29.64277458190918,16793600.0,63,0.38,1877.08,0.3416666666666667,1952.2333333333333,41.18121497327282,-0.3939687103204186,30.676592581753805,29.762391226632253,0.3057797233997422
2016-01-26,29.625507039877984,30.41103172302246,29.45286356484505,30.41103172302246,19728900.0,64,0.38,1903.63,0.3423333333333334,1946.988,51.82436740806358,-0.3184253751056083,30.541716962525363,29.84624481201172,0.39342922725354285
2016-01-27,30.23839236864526,30.68726414773953,29.97942876725649,30.134807586669922,20567600.0,65,0.38,1882.95,0.34299999999999997,1941.203,48.43109866938886,-0.27764519599841364,30.524604363318694,29.965862001691544,0.31903371282387655
2016-01-28,30.35923899452542,30.6872612818644,30.16070014223882,30.497356414794922,15472800.0,66,0.38,1893.36,0.3436666666666667,1935.0363333333332,52.799480478727176,-0.21360959136601565,30.612345175973196,30.115075247628347,0.28111740040160843
2016-01-29,30.773588151002727,31.34330940246582,30.65273539459463,31.34330940246582,19059300.0,67,0.29,1940.24,0.3416666666666667,1930.9323333333332,61.08333924452008,-0.09352151930288599,30.924237053043562,30.30128342764718,0.5376411715771446
2016-01-30,30.773588151002727,31.34330940246582,30.65273539459463,31.34330940246582,19059300.0,68,0.29,1940.24,0.3446666666666667,1927.4756666666667,61.08333924452008,0.0016303493426192972,31.17106019037444,30.487491607666016,0.6466716822009727
2016-01-31,30.773588151002727,31.34330940246582,30.65273539459463,31.34330940246582,19059300.0,69,0.29,1940.24,0.3476666666666667,1924.019,61.08333924452009,0.07616095469915152,31.36791865111077,30.67369978768485,0.6829390151147698
2016-02-01,30.98938045206804,31.541836823430863,30.9462171225743,31.3519287109375,14144000.0,70,0.38,1939.38,0.3536666666666667,1920.5336666666665,61.17006195636203,0.13437352817908987,31.512805574066334,30.917864663260325,0.5444119881999498
2016-02-02,30.94622884992012,31.02391826239034,30.42830162871933,30.51462173461914,17404500.0,71,0.38,1903.03,0.35966666666666663,1915.8366666666668,49.605610237214066,0.11165662862738657,31.542219658403983,30.932663236345565,0.529543627917219
2016-02-03,30.695901425709447,30.89444031782961,30.160706193488625,30.808116912841797,13855300.0,72,0.38,1912.53,0.36033333333333334,1912.499,52.96245832116275,0.11599876851058966,31.608180596820784,31.028850282941544,0.40756865201978526
2016-02-04,30.81674647803309,31.541846511383305,30.78221712099243,31.464157104492188,16925900.0,73,0.38,1915.45,0.36099999999999993,1909.1236666666666,59.462557742688176,0.1704124971717036,31.768236634059186,31.16696466718401,0.3582714175323161
2016-02-05,31.18793003564224,31.28288412471228,30.53188539819515,30.816747665405273,17312200.0,74,0.38,1880.05,0.36166666666666664,1905.45,51.84806159607834,0.1594571156864788,31.799928239081353,31.09174156188965,0.3701565716932219
2016-02-06,31.18793003564224,31.28288412471228,30.53188539819515,30.816747665405273,17312200.0,75,0.38,1880.05,0.3623333333333333,1903.3486666666665,51.84806159607834,0.1490566644865261,31.817306583512245,31.016518456595286,0.3639645085963475
2016-02-07,31.18793003564224,31.28288412471228,30.53188539819515,30.816747665405273,17312200.0,76,0.38,1880.05,0.36300000000000004,1901.9493333333335,51.84806159607834,0.13920951138700133,31.818718117529684,30.94129535130092,0.33870523537571634
2016-02-08,30.324715128775875,30.816746948971918,29.763624593443165,30.739057540893555,20118800.0,77,0.38,1853.44,0.3636666666666667,1899.663,50.871691203519305,0.12371056940909497,31.83055284372821,30.853742327008927,0.29067423641674234
2016-02-09,30.324713316363106,30.73905570371684,29.884472265930608,30.281553268432617,17819800.0,78,0.38,1852.21,0.36433333333333334,1897.3356666666666,45.44447427726824,0.0736616493222968,31.75400333491679,30.820446831839426,0.34438023628936276
2016-02-10,30.575042424432308,31.196557642011907,30.333343525551587,30.3851375579834,13368700.0,79,0.38,1851.86,0.36500000000000005,1894.942,46.82762803221164,0.04187321765922647,31.682080827602814,30.760021209716797,0.3819620027394802
2016-02-11,29.858583019864504,30.307454854788233,29.754998225005572,30.074386596679688,18889700.0,80,0.38,1829.08,0.36566666666666664,1891.2886666666666,43.28238380026431,-0.008298686883463802,31.67991555433892,30.56148256574358,0.30922864826555785
2016-02-12,30.41967481462664,30.687269152782196,30.134812501607826,30.678638458251953,15837900.0,81,0.38,1864.78,0.36633333333333334,1890.4386666666667,51.04381428980031,0.0006898405305442168,31.674204274360378,30.541752679007395,0.2942715566951279
2016-02-13,30.41967481462664,30.687269152782196,30.134812501607826,30.678638458251953,15837900.0,82,0.38,1864.78,0.367,1888.5366666666666,51.04381428980031,0.007724272657981146,31.66275693584839,30.522022792271205,0.2768769550659953
2016-02-14,30.41967481462664,30.687269152782196,30.134812501607826,30.678638458251953,15837900.0,83,0.38,1864.78,0.36766666666666664,1888.0183333333334,51.04381428980031,0.013147553981095683,31.581171409648675,30.50229290553502,0.25654951648497376
2016-02-15,30.41967481462664,30.687269152782196,30.134812501607826,30.678638458251953,15837900.0,84,0.38,1864.78,0.36833333333333335,1887.5,51.04381428980031,0.017246733889734855,31.58005407280859,30.493661608014786,0.2481346048621069
2016-02-16,30.86853841006104,30.998021857502156,30.575045449708572,30.816747665405273,19676300.0,85,0.38,1895.58,0.369,1888.0083333333334,53.020228953241336,0.03127905679460241,31.559347812574384,30.570117950439453,0.25426375395822315
