Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-22,17.747435482507303,17.8323888669346,17.724267448968106,17.809219360351562,4553900.0,25,0.36,2038.97,0.17700000000000002,2058.423666666667,58.782871269111126,0.06098967039913106,18.230006424552712,17.754053115844727,0.06841642121670287
2015-12-23,17.91733586780386,17.92505756086996,17.739705993373917,17.82465934753418,6172900.0,26,0.36,2064.29,0.185,2057.563,59.299885579759625,0.06958659647690268,18.240349016567546,17.745226178850448,0.049993825948781004
2015-12-24,17.878721237182617,17.979120930300013,17.82466054383175,17.878721237182617,2009500.0,27,0.36,2060.99,0.193,2056.5923333333335,61.13802588247468,0.07984169959837573,18.221859382294163,17.766187940325057,0.07019761738421705
2015-12-25,17.878721237182617,17.979120930300013,17.82466054383175,17.878721237182617,2009500.0,28,0.36,2060.99,0.201,2055.621666666667,61.138025882474686,0.08696644763259798,18.20282673168302,17.7904600415911,0.07617365315039357
2015-12-26,17.878721237182617,17.979120930300013,17.82466054383175,17.878721237182617,2009500.0,29,0.36,2060.99,0.209,2054.651,61.138025882474686,0.09155744455248183,18.183212756759517,17.814732142857142,0.07281824827910571
2015-12-27,17.878721237182617,17.979120930300013,17.82466054383175,17.878721237182617,2009500.0,30,0.36,2060.99,0.217,2053.6803333333332,61.138025882474686,0.09411098977971477,18.17260458905973,17.839004244123185,0.05854845028610084
2015-12-28,17.878718830030248,17.909611492381945,17.647029754565388,17.770597457885742,3100100.0,31,0.36,2056.5,0.225,2052.56,54.514846060657945,0.08641388196791411,18.16656717905775,17.845623016357422,0.044301062613882995
2015-12-29,17.81693618142476,17.940503893088792,17.74742915948333,17.82465934753418,4136700.0,32,0.36,2078.36,0.233,2052.1683333333335,57.0218637649882,0.08371124018454523,18.185332368576418,17.847828728812082,0.04253566730839832
2015-12-30,17.801493157421465,17.832385827600202,17.63931105811388,17.670202255249023,2574100.0,33,0.35,2063.36,0.242,2051.6,48.75390250506977,0.06831844806161769,18.18979951222127,17.8257634299142,0.08006445313381423
2015-12-31,17.6547566040657,17.76287799877125,17.430789174411604,17.56980323791504,3898300.0,34,0.2,2043.94,0.24433333333333332,2049.6436666666664,44.26139873899592,0.047470971960756,18.15756547050854,17.781632287161692,0.12078913178674172
2016-01-01,17.6547566040657,17.76287799877125,17.430789174411604,17.56980323791504,3898300.0,35,0.2,2043.94,0.24666666666666665,2048.458,44.26139873899592,0.03059649955169519,18.113786246965166,17.73750114440918,0.13500152080059552
2016-01-02,17.6547566040657,17.76287799877125,17.430789174411604,17.56980323791504,3898300.0,36,0.2,2043.94,0.249,2048.268666666667,44.26139873899592,0.0170270810026949,18.0516844863236,17.693370001656668,0.1315921936805268
2016-01-03,17.6547566040657,17.76287799877125,17.430789174411604,17.56980323791504,3898300.0,37,0.2,2043.94,0.25133333333333335,2046.677,44.26139873899592,0.006201729364558872,17.965566013887667,17.64923885890416,0.10891877163893202
2016-01-04,17.175931774147607,17.222269307606126,16.882458764852142,17.060087203979492,9145100.0,38,0.36,2012.66,0.259,2044.0426666666667,27.166891651975263,-0.043011454590260456,18.0820968126962,17.54773739406041,0.23502968758850643
2016-01-05,17.129597620907656,17.314949264361186,16.951969146728516,16.951969146728516,7642100.0,39,0.36,2016.71,0.26666666666666666,2041.5433333333335,24.964432941317,-0.08970343570775441,18.152262521818763,17.423067365373885,0.28893178206743725
2016-01-06,16.727999057366766,16.766613424694096,16.41907969961705,16.480863571166992,8063200.0,40,0.36,1990.26,0.2743333333333334,2038.649666666667,18.084559448469122,-0.16284428237499782,18.310083797097665,17.25316183907645,0.43310633203471577
2016-01-07,16.125604501593546,16.511754050198256,16.079266968213197,16.29551124572754,11242800.0,41,0.36,1943.09,0.282,2034.633,16.193660753992248,-0.23307852971487364,18.437076580903867,17.07112012590681,0.5339077877995849
2016-01-08,16.426801067122657,16.527199294995118,16.040651544001072,16.071542739868164,9290700.0,42,0.36,1922.03,0.28933333333333333,2030.4466666666665,14.254216597405133,-0.3033156296113688,18.55097319101662,16.85708291190011,0.5972341468326682
2016-01-09,16.426801067122657,16.527199294995118,16.040651544001072,16.071542739868164,9290700.0,43,0.36,1922.03,0.2966666666666667,2026.1066666666666,14.254216597405133,-0.35488810811020244,18.6136600638286,16.643045697893417,0.5669437586393357
2016-01-10,16.426801067122657,16.527199294995118,16.040651544001072,16.071542739868164,9290700.0,44,0.36,1922.03,0.304,2023.0953333333334,14.254216597405133,-0.3912495871835304,18.639858394798733,16.42900848388672,0.42339972109639273
2016-01-11,16.349572421886997,16.411356292537153,15.986592365947779,16.164220809936523,9771200.0,45,0.36,1923.67,0.31133333333333335,2020.1386666666667,19.252332330548043,-0.40788611833600186,18.61862873213168,16.30102757045201,0.324756910330367
2016-01-12,16.39591076163328,16.40363392997421,15.839855898480234,16.02520751953125,11629400.0,46,0.36,1938.68,0.3186666666666667,2017.6823333333334,17.595567596998023,-0.42736154205375954,18.58659996870382,16.16863305228097,0.16454782005866306
2016-01-13,16.141050393741125,16.27234129558246,15.793516693368359,15.81668472290039,12858400.0,47,0.36,1890.28,0.32566666666666666,2013.2936666666667,15.448065940911249,-0.4543841450732238,18.5420284340167,16.073750359671457,0.1448082425419159
2016-01-14,16.009760168443194,16.890182153955134,15.986592137932124,16.851566314697266,18687600.0,48,0.36,1921.84,0.3326666666666666,2009.2413333333332,48.827951052786545,-0.38782287635455504,18.438673426101943,16.153186798095703,0.3259512483256004
2016-01-15,15.87846902617351,16.434525318912215,15.87846902617351,16.29551124572754,12066200.0,49,0.36,1880.33,0.3396666666666667,2002.8166666666666,39.74791676202545,-0.37561176959700404,18.323014329956123,16.185182298932755,0.3275896338773185
2016-01-16,15.87846902617351,16.434525318912215,15.87846902617351,16.29551124572754,12066200.0,50,0.36,1880.33,0.3393333333333333,1997.4313333333334,39.74791676202545,-0.36176418715622205,18.188474024218312,16.21717779976981,0.3255718947593116
2016-01-17,15.87846902617351,16.434525318912215,15.87846902617351,16.29551124572754,12066200.0,51,0.36,1880.33,0.339,1993.2573333333335,39.74791676202545,-0.3467922728546853,18.05609789999051,16.249173300606863,0.3198288410773725
2016-01-18,15.87846902617351,16.434525318912215,15.87846902617351,16.29551124572754,12066200.0,52,0.36,1880.33,0.33866666666666667,1989.083333333333,39.74791676202545,-0.33111009187365426,17.891098230037166,16.267929077148438,0.31786022895830146
2016-01-19,16.704825420332813,16.836116299025246,16.395906139010425,16.727994918823242,14807000.0,53,0.36,1881.33,0.3383333333333333,1984.9426666666666,49.560444265148156,-0.2805500263922944,17.753726195203196,16.368327277047293,0.3387228427647654
